xray_detection,name,RA,DEC,ExpTime,ExiML_2RXS,DETML_XMMSL,f_2RXS,errf_2RXS,fden_2RXS,errfden_2RXS,f_XMMSL,errf_XMMSL,plate,MJD,fiberID,DR14_RUN2D,DR14_PLUG_RA,DR14_PLUG_DEC,redshift,CLASS_BEST,CONF_BEST,DR14_ZWARNING,DR14_SN_MEDIAN_ALL,norm1_mgII,errnorm1_mgII,peak1_mgII,errpeak1_mgII,width1_mgII,errwidth1_mgII,fwhm1_mgII,errfwhm1_mgII,norm2_mgII,errnorm2_mgII,peak2_mgII,errpeak2_mgII,width2_mgII,errwidth2_mgII,fwhm2_mgII,errfwhm2_mgII,norm3_mgII,errnorm3_mgII,peak3_mgII,errpeak3_mgII,width3_mgII,errwidth3_mgII,fwhm3_mgII,errfwhm3_mgII,norm_heII,errnorm_heII,peak_heII,errpeak_heII,width_heII,errwidth_heII,fwhm_heII,errfwhm_heII,norm1_hb,errnorm1_hb,peak1_hb,errpeak1_hb,width1_hb,errwidth1_hb,fwhm1_hb,errfwhm1_hb,norm2_hb,errnorm2_hb,peak2_hb,errpeak2_hb,width2_hb,errwidth2_hb,fwhm2_hb,errfwhm2_hb,norm3_hb,errnorm3_hb,peak3_hb,errpeak3_hb,width3_hb,errwidth3_hb,fwhm3_hb,errfwhm3_hb,norm4_hb,errnorm4_hb,peak4_hb,errpeak4_hb,width4_hb,errwidth4_hb,fwhm4_hb,errfwhm4_hb,norm1_OIII4959,errnorm1_OIII4959,peak1_OIII4959,errpeak1_OIII4959,width1_OIII4959,errwidth1_OIII4959,fwhm1_OIII4959,errfwhm1_OIII4959,norm2_OIII4959,errnorm2_OIII4959,peak2_OIII4959,errpeak2_OIII4959,width2_OIII4959,errwidth2_OIII4959,fwhm2_OIII4959,errfwhm2_OIII4959,norm1_OIII5007,errnorm1_OIII5007,peak1_OIII5007,errpeak1_OIII5007,width1_OIII5007,errwidth1_OIII5007,fwhm1_OIII5007,errfwhm1_OIII5007,norm2_OIII5007,errnorm2_OIII5007,peak2_OIII5007,errpeak2_OIII5007,width2_OIII5007,errwidth2_OIII5007,fwhm2_OIII5007,errfwhm2_OIII5007,norm_pl1,errnorm_pl1,slope_pl1,errslope_pl1,norm_pl2,errnorm_pl2,slope_pl2,errslope_pl2,norm_gal1,errnorm_gal1,norm_gal2,errnorm_gal2,norm_feII1,errnorm_feII1,norm_feII2,errnorm_feII2,width_feII1,errwidth_feII1,width_feII2,errwidth_feII2,r_feII,OIII_Hbeta_ratio,virialfwhm_mgII,errvirialfwhm_mgII,virialfwhm_hb,errvirialfwhm_hb,mgII_chi,hb_chi,l_2500,errl_2500,l_3000,errl_3000,l_5100,errl_5100,l_bol1,errl_bol1,l_bol2,errl_bol2,logBHMS_mgII,errlogBHMS_mgII,logBHMVP_hb,errlogBHMVP_hb,logBHMMD_hb,errlogBHMMD_hb,logBHMA_hb,errlogBHMA_hb,l_edd1,l_edd2,edd_ratio1,edd_ratio2,broad_Hb_fwhm_vi,narrow_Hb_fwhm_vi,narrow_OIII_A_vi,narrow_Hb_A_vi,Log(OIII/Hb)_vi
2RXS ,2RXS J144924.7+080129  ,222.35302,8.02495,340.47,13.0,-99.0,2.91742701399e-12,5.2607229363e-13,1.0375284158e-30,1.84271244343e-31,-99.0,-99.0,1814,54555,410,26     ,222.35668,8.0355375,0.6514,QSO   ,3,0,39.19648,3.8264117,0.63618334,2867.8343,12.158515,100.0,0.0,23992.776,101.72015,7.4663594,0.0,2798.084,0.0,0.0,0.0,0.0,0.0,101.91574,1.3511075,2798.4058,0.13056291,19.211186,0.14734653,4207.3426,37.17181,1.9392487,0.44321628,4685.0475,1.376626,5.1669317,1.4865584,396.83866,223.99919,18.916746,1.0061905,4861.7803,0.043836127,4.1124511,0.058809338,229.2966,8.5394403,17.388707,3.1300956,4854.9551,1.3062143,22.409908,1.7518734,2890.2456,254.74048,18.193617,2.6615378,4881.1324,4.4808178,36.141952,1.8096942,4860.8083,261.77378,6.2761734,0.54118724,4900.0,0.0,137.73134,6.7496383,19478.371,972.44008,45.531186,0.71411988,4959.0133,0.043836127,4.1124511,0.058809338,224.80071,8.3720047,4.7001395,0.6443121,4956.3849,0.56393418,10.172834,0.6917161,1088.1239,98.523907,136.59356,2.1423596,5007.3443,0.043836127,4.1124511,0.058809338,222.63093,8.2911979,14.100419,1.9329363,5004.7159,0.56393418,10.172834,0.6917161,1077.6158,97.572451,493843290.0,218004540.0,-1.9411795,0.057269095,161946300.0,34588838.0,-1.8141597,0.024850523,3.8185001,7.1847326,6.9388939e-18,0.0,3.3059658,0.1388306,2.4509497,0.14558426,17.132273,0.24241509,54.11891,0.94100098,0.22446788,0.35449656,4957.2824,521.80427,5322.0186,363.00729,1.5344112,1.1179108,4.4505768e+42,1.8431136e+40,2.9753687e+42,1.2922894e+40,1.0511584e+42,8.7588561e+39,4.5969448e+46,1.9965872e+44,4.9642007e+46,4.1364575e+44,9.2814438,0.078269949,9.226772,0.06105474,9.1789882,0.061452808,9.2463567,0.061127116,2.4853476e+47,2.191368e+47,0.18496184,0.22653432,4591.289837718878,635.8124967895768,28.15224132807148,3.3184199364106455,0.9285816328521496
2RXS ,2RXS J142551.1+240407  ,216.46306,24.06881,493.92,50.0,-99.0,1.52054752973e-12,4.60979496071e-13,5.64936974804e-31,1.57832828787e-31,-99.0,-99.0,2132,53493,478,26     ,216.46132,24.067611,0.653,BLAGN ,3,0,29.111748,4.3940472,2.5742026,2789.7201,4.4813182,13.949946,4.7722042,2889.0501,1207.647,7.5237526,0.0,2851.6974,0.0,0.0,0.0,0.0,0.0,21.463389,2.4170798,2803.5258,1.6828666,26.05492,1.2355041,5922.9827,311.13324,1.7856197,0.7922565,4686.7074,0.6917021,1.2150409,0.72031663,198.57399,108.50108,5.3052077,0.65548655,4862.1829,0.060672042,2.4193215,0.079537347,16.553777,11.548305,3.4399053,0.91497774,4830.0,0.0,21.373041,4.070404,2753.6292,594.93404,1.0909795,0.25677028,4846.4864,30.533721,178.88155,48.742901,25687.539,7101.917,10.683194,0.53884994,4883.4034,3.9499564,49.373834,2.9466453,6771.3827,426.0098,14.582371,0.43631052,4959.4159,0.060672042,2.4193215,0.079537347,16.229228,11.321892,1.9401072,0.34324153,4958.9567,0.6893279,8.5573904,1.0154573,857.58502,144.5606,43.747112,1.3089316,5007.7469,0.060672042,2.4193215,0.079537347,16.072596,11.212621,5.8203217,1.0297246,5007.2877,0.6893279,8.5573904,1.0154573,849.3075,143.16528,73894689.0,49268394.0,-1.7613786,0.086715451,64334263.0,22225763.0,-1.7452148,0.040406869,7.7560155,5.7203751,0.0,0.0,0.78208762,0.072530998,0.0,0.0,19.818903,0.71820392,10.917735,0.0,0.0,0.1928,6327.7622,583.19569,8516.4631,368.28078,1.0372042,1.4609262,2.5073348e+42,1.5390883e+40,1.7442291e+42,1.0252864e+40,6.6257382e+41,8.1251611e+39,2.694834e+46,1.5840675e+44,3.1290712e+46,3.8371887e+44,9.3274755,0.068541718,9.5349208,0.040223705,9.4650893,0.040809541,9.5504968,0.040330221,2.7632418e+47,4.4551686e+47,0.097524366,0.07023463,7800.2558533288375,406.59567246526206,12.37748464567331,0.9297979658801732,1.1242438045178635
2RXS ,2RXS J131819.1+144217  ,199.57963,14.70488,357.36,133.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,1773,53112,491,26     ,199.58077,14.705737,0.653,BLAGN ,3,0,19.164837,0.0,0.0,2776.5447,0.0,74.378263,0.0,18267.112,0.0,5.7491248,0.58931365,2789.3891,1.6556036,33.822514,2.0361347,7918.8756,515.34007,14.168557,0.62000492,2800.0507,0.34933919,12.534568,0.50433788,2521.5416,127.15559,2.6595465,0.54899147,4685.3206,0.21422257,0.86035237,0.19983935,252.0752,30.110652,4.3691372,0.85047299,4861.4393,0.058989022,1.8530512,0.087030455,98.787641,12.638188,9.3774691,0.51098141,4863.0622,0.37447715,8.4547552,0.49359626,859.59643,71.654034,10.035236,0.32474691,4874.8573,0.63207832,28.127552,0.543292,3706.4521,78.678837,1.110223e-16,0.0,4861.5216,0.0,27.81746,0.0,3671.59,0.0,11.97996,0.61604818,4958.6723,0.058989022,1.8530512,0.087030455,96.850546,12.39037,7.0673833,0.60835899,4959.7454,0.14725931,4.9217595,0.19695923,339.96238,28.034667,35.93988,1.8481445,5007.0033,0.058989022,1.8530512,0.087030455,95.915678,12.27077,21.20215,1.825077,5008.0764,0.14725931,4.9217595,0.19695923,336.68154,27.764116,30304.362,26100.117,-0.93090048,0.11249111,1720199.7,669869.44,-1.4322539,0.045994726,6.8785127,2.7168767,0.0,0.0,0.6383451,0.035030334,0.0,0.0,5.8955442,1.0624773,1.0,0.0,0.0,0.46246793,3897.302,531.74373,2318.7474,281.02132,2.15011,1.4932208,7.4808836e+41,7.4811838e+39,5.9273092e+41,5.5069897e+39,2.3822161e+41,5.9635517e+39,9.1576929e+45,8.5082992e+43,1.1250254e+46,2.816347e+44,8.6933757,0.10147137,8.1827826,0.11070514,8.0640832,0.11190106,8.1894735,0.11092258,6.4168082e+46,1.9802769e+46,0.14271414,0.5681152,3350.901050915762,504.9712093346089,30.060529116431994,6.823768956146592,0.6439723068718727
2RXS ,2RXS J074217.7+194720  ,115.57402,19.78901,441.11,117.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,1263,52708,306,26     ,115.57591,19.788744,0.657,BLAGN ,3,0,27.155176,5.6043836,1.3936394,2798.751,1.2665726,6.9920644,1.8015778,1124.6709,454.43048,6.7933693,0.83071912,2820.6252,7.6738473,76.743826,9.350553,18573.697,2340.8391,37.614399,1.1547889,2793.8284,0.4723064,27.583603,0.93622452,6329.8164,236.5719,1.4219211,0.2620962,4683.2466,3.53769,17.005457,4.0380203,2181.5424,608.69746,8.5287866,0.88342449,4864.6842,0.052825566,1.8718172,0.063736015,95.998449,9.2492961,6.8131865,0.31993406,4849.1139,1.4861219,33.958031,1.6797032,4574.9584,244.54329,5.6098404,0.27670556,4900.0,0.0,114.24016,4.745978,16093.928,683.7669,2.0269018,0.0,4880.1573,0.0,0.0,0.0,0.0,0.0,20.959348,0.68273872,4961.9172,0.052825566,1.8718172,0.063736015,94.117277,9.0680483,5.2768072,0.52773972,4959.4683,0.36130483,5.6998847,0.32648055,450.74389,46.473002,62.878043,2.0482162,5010.2482,0.052825566,1.8718172,0.063736015,93.209382,8.980574,15.830422,1.5832192,5007.7993,0.36130483,5.6998847,0.32648055,446.39369,46.024484,21243475.0,13103840.0,-1.5897374,0.080841011,2185534800.0,1549412400.0,-2.1780656,0.086874958,0.069180613,8.3789154,0.0,0.78564897,0.71794528,0.13384074,0.47602172,0.1306094,21.312491,0.99910654,65.567702,3.8728394,0.094776132,0.23410222,6991.5884,711.39787,7936.7763,548.81831,1.1583707,1.3924614,2.7380006e+42,1.6151534e+40,1.9982876e+42,1.1084403e+40,6.2709082e+41,9.0944518e+39,3.0873545e+46,1.7125403e+44,2.9614992e+46,4.2949459e+44,9.4361369,0.075665841,9.4617386,0.063211195,9.3892777,0.063904021,9.4768366,0.063337163,3.54879e+47,3.7642804e+47,0.086997384,0.078673713,10398.284108274654,387.3398328088168,19.941362091009893,2.8940227049535294,0.8382528853537003
2RXS ,2RXS J151329.3+513815  ,228.37237,51.63777,1015.43,105.0,-99.0,6.12350391723e-13,2.25178890401e-13,2.35504928387e-31,7.63840300186e-32,-99.0,-99.0,1165,52703,157,26     ,228.37116,51.636864,0.659,BLAGN ,3,0,15.559047,3.0288058,0.0,2838.6424,0.0,0.0,0.0,0.0,0.0,6.8608464,2.4457941,2819.3741,8.3048757,38.814619,2.8056321,9084.654,703.02586,23.1689,2.436893,2797.4884,0.76938549,22.254326,1.2567856,4976.6707,317.15777,1.3711176,0.49536029,4687.8201,0.93457347,2.3267083,0.93917179,31.116484,141.43358,7.6277712,0.6151357,4863.356,0.068339439,3.2012073,0.079601167,96.947563,11.554783,0.94435076,0.45709674,4849.2797,3.0032504,6.1955092,3.8412768,533.13892,559.21251,3.9954707,0.27254817,4900.0,0.0,72.331811,4.2997012,10056.07,619.4705,2.5377984,0.32497828,4857.9743,3.695364,29.966207,4.1366011,3986.5252,601.13551,16.875969,0.38301404,4960.589,0.068339439,3.2012073,0.079601167,95.047285,11.328297,4.4791372,0.26766395,4953.5651,0.53921751,8.7567721,0.33774841,886.93333,48.13431,50.627906,1.1490421,5008.92,0.068339439,3.2012073,0.079601167,94.130175,11.21899,13.437412,0.80299185,5001.8961,0.53921751,8.7567721,0.33774841,878.36331,47.669208,21252727.0,29386562.0,-1.727875,0.17971147,31293173.0,36633967.0,-1.780082,0.14410752,2.4802613,4.4808883,0.27863343,0.65936586,0.56954714,0.05440235,0.11469087,0.059013047,13.746904,1.2422679,1.0,0.0,0.054717026,0.70763302,6338.4691,611.04697,8541.1307,433.79554,1.0686034,1.2739421,1.0080636e+42,1.2778278e+40,6.855602e+41,7.7757882e+39,2.5661948e+41,7.8352525e+39,1.0591905e+46,1.2013593e+44,1.2119112e+46,3.7002764e+44,9.0918867,0.071734451,9.3314607,0.050744944,9.2163152,0.052203561,9.3387978,0.051010147,1.6063125e+47,2.7887142e+47,0.065939256,0.043457705,8170.521162822312,575.2412176502082,29.316825696428424,4.3836446241173554,0.825281605657453
2RXS ,2RXS J160150.7+175412  ,240.46144,17.90341,572.14,50.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,2199,53556,480,26     ,240.46487,17.902829,0.6602,QSO   ,3,0,25.227915,8.8817842e-16,0.0,2806.7422,0.0,52.50087,0.0,12567.933,0.0,14.330553,0.47583989,2796.9969,0.50929854,33.094078,1.0210943,7713.4804,257.72631,3.1507549,0.62465657,2799.0229,1.1346649,8.2344297,1.6190143,1437.9055,408.34111,2.2386079,0.48873995,4687.5542,0.29852739,1.2612111,0.28621681,191.58477,43.104963,3.2332875,0.35890729,4863.7928,0.058082202,2.3111612,0.067146577,32.247265,9.7460186,0.81839158,0.18255502,4884.2383,4.9052667,20.166295,5.2197993,2548.6304,754.4629,1.5174437,0.16128265,4900.0,0.0,93.961031,8.5732169,13172.255,1235.1684,1.3470524,0.13816187,4830.0,0.0,51.043615,5.8398897,7090.3079,853.56371,8.7941504,0.22543215,4961.0258,0.058082202,2.3111612,0.067146577,31.615239,9.5550028,1.2795496,0.15896398,4956.4008,0.85868078,7.8693866,0.72321265,760.03251,103.00976,26.382451,0.67629646,5009.3568,0.058082202,2.3111612,0.067146577,31.310211,9.4628147,3.8386488,0.47689194,5004.7318,0.85868078,7.8693866,0.72321265,752.69283,102.01499,545672110.0,398335310.0,-2.0914906,0.094687022,3948230900.0,3519675900.0,-2.3355754,0.10905264,5.3771528,3.111824,1.5437647,0.45343829,0.473588,0.037210837,0.0880534,0.045102362,8.2895563,1.244208,1.8209902,33.364439,0.067306509,0.38748496,7066.5365,705.18144,9626.5018,489.10176,1.3607274,1.1174272,1.4355678e+42,8.904794e+39,9.2835833e+41,5.9858092e+39,2.8185125e+41,4.97756e+39,1.4343136e+46,9.2480753e+43,1.3310707e+46,2.3507025e+44,9.2496265,0.074214335,9.4557321,0.047966104,9.345067,0.048809778,9.4638838,0.048119499,2.3097757e+47,3.7125767e+47,0.062097529,0.035853016,11311.605205025176,401.23795647977465,16.977559970687096,1.8363675762722407,0.9659156571577407
2RXS ,2RXS J101752.7+470534  ,154.46996,47.09302,510.49,43.0,-99.0,1.63305194789e-12,2.81203977126e-13,5.79428696418e-31,9.82128111821e-32,-99.0,-99.0,873,52674,127,26     ,154.47859,47.091481,0.668,BLAGN ,3,0,11.174611,6.7957464,0.48268841,2796.564,1.1531345,32.102164,2.2368999,7464.2781,564.68553,2.4564446,0.94029548,2815.5698,0.61738195,1.4452202,0.63948491,272.82627,160.34021,3.4792793,0.68413944,2797.4207,0.97991508,6.6611269,1.3473675,1041.6903,340.02195,2.0004857,0.47388898,4684.936,0.60217199,2.0348601,0.60894685,75.113263,91.760159,3.2887606,0.53869092,4862.0947,0.062575457,1.7629087,0.085230751,111.86268,12.375175,0.90966363,0.25307941,4858.2536,3.6177363,15.358712,5.0904733,1863.6676,739.70265,0.58236148,0.43866917,4900.0,0.0,179.25467,97.814317,25460.758,14092.394,1.1189785,0.45732401,4859.9781,16.625682,79.72177,20.036259,11212.343,2910.7068,12.992348,0.62795662,4959.3277,0.062575457,1.7629087,0.085230751,109.66949,12.132546,2.6208258,0.57337388,4958.6186,0.36319812,4.9873799,0.54847004,349.38199,78.085545,38.977045,1.8838699,5007.6587,0.062575457,1.7629087,0.085230751,108.61102,12.01545,7.8624775,1.7201216,5006.9496,0.36319812,4.9873799,0.54847004,346.00948,77.331802,32310725.0,57165996.0,-1.8386208,0.22968541,7876144.9,19077729.0,-1.6872538,0.2975363,2.5479115,3.4837445,0.30671554,0.70490114,0.16516558,0.039301808,0.1100318,0.080486614,2.7827798,4.6006871,7.7688658,22.159164,0.092851779,0.5068572,5171.4199,731.80349,8559.6313,682.30794,0.9805383,1.1596433,6.4353005e+41,1.1015701e+40,4.3377423e+41,6.8475556e+39,1.4542809e+41,6.7268822e+39,6.701812e+45,1.0579474e+44,6.8679872e+45,3.1768375e+44,8.8245008,0.10528996,9.2100194,0.079281703,9.0677434,0.081491455,9.2124237,0.079683475,8.6784902e+46,2.1084472e+47,0.077223248,0.032573674,9343.027976218276,336.4664925320666,9.243121216191135,0.7445507371867522,1.0939243505371687
2RXS ,2RXS J114630.3+413159  ,176.62629,41.53306,220.36,29.0,-99.0,1e-14,1e-14,1e-33,1e-33,-99.0,-99.0,1445,53062,114,26     ,176.62698,41.533869,0.669,BLAGN ,3,0,18.749224,0.0,0.0,2745.1794,0.0,59.86955,0.0,14744.726,0.0,3.546503,0.85883485,2770.7509,5.8226542,11.930068,3.7276518,2394.186,949.77858,17.720749,0.91499539,2798.9162,1.2182271,12.244617,0.77912572,2449.4309,196.51806,1.0225452,0.23992443,4688.7161,2.5909944,10.238541,3.0410126,1160.1358,457.871,2.1250645,0.56596192,4860.1755,0.33452281,2.5707708,0.28091544,5.4379186,40.803939,9.9692762,0.26944264,4861.3702,0.46757919,21.108154,0.64889962,2697.3939,94.232108,1.1708081,0.19455129,4838.758,11.233239,91.898733,13.679037,13038.089,1995.9515,1.110223e-16,0.0,4861.0239,0.0,27.068577,0.0,3563.207,0.0,3.1355057,0.2389822,4957.4085,0.33452281,2.5707708,0.28091544,5.331261,40.003624,0.49844246,0.18024431,4949.8729,2.3435943,2.8637137,1.9149232,47.119278,273.10883,9.4065172,0.71694659,5005.7395,0.33452281,2.5707708,0.28091544,5.2797871,39.617385,1.4953274,0.54073292,4998.2039,2.3435943,2.8637137,1.9149232,46.66365,270.46796,2634817.6,2090210.9,-1.4384055,0.10353222,977875860.0,1444258400.0,-2.1813232,0.18005998,5.3716611,3.5605472,0.8803397,0.69508878,0.71302678,0.050412296,1.4059194,0.090925993,13.299838,0.96316686,30.875582,2.6543035,0.77096506,0.087990076,3383.372,460.03723,3305.4484,258.2131,0.88486864,1.0316256,1.286963e+42,1.280719e+40,9.2484867e+41,8.3434069e+39,2.9213095e+41,6.7691918e+39,1.4288912e+46,1.2890564e+44,1.3796176e+46,3.1968186e+44,8.7010709,0.10112127,8.5350347,0.072883773,8.4260809,0.073990747,8.5434975,0.073085041,6.5315194e+46,4.4563369e+46,0.21876858,0.30958558,3591.5735020865427,391.3691749595352,5.254609701585101,1.277113195934895,0.6143110710016212
XMMSL,XMMSL1 J135517.4+561251,208.82302,56.214209,10.0571,-99.0,165.906005859,-99.0,-99.0,-99.0,-99.0,1.4802789999999998e-11,2.2559713999999997e-12,8203,57428,809,v5_10_0,208.81899999999996,56.212404,0.122,QSO   ,3,0,44.031708,,,,,,,,,,,,,,,,,,,,,,,,,17.715564,0.50962037,4683.7278,0.31887752,10.333781,0.32418441,1175.7265,48.862929,12.52749,28.613026,4862.0965,0.032273022,3.2889976,0.035816258,109.71948,5.2003798,58.064183,10.880786,4860.7316,0.26707338,7.8360878,0.7138455,770.1553,103.67667,20.790903,30.777728,4859.9778,3.2124111,3.9644121,1.1085452,207.87759,161.02663,32.290349,2.5234301,4858.0933,0.37803431,20.121276,0.62056918,2555.8044,90.178672,110.61329,1.2626727,4959.3295,0.032273022,3.2889976,0.035816258,107.56831,5.0984208,28.264652,0.89624237,4955.1225,0.15404246,7.9906294,0.097956234,777.50207,13.955865,331.83987,3.788018,5007.6605,0.032273022,3.2889976,0.035816258,106.53012,5.0492138,84.793957,2.6887271,5003.4535,0.15404246,7.9906294,0.097956234,769.99176,13.821058,,,,,56495729.0,17953185.0,-1.6478893,0.039148663,,,12.189349,0.99685217,,,7.4086809,0.095421889,,,20.687495,0.54704055,1.9934792,1.4401289,,,2929.2686,320.72962,,1.5810854,,,,,2.0727954e+40,1.3840555e+38,,,9.7889837e+44,6.5363406e+42,,,7.8555817,0.096553145,7.6202356,0.096872134,7.8410642,0.096611143,,9.3223432e+45,,0.10500561,1709.391512161513,583.9967071514384,45.81629282797222,4.917226805659592,0.9692997053831521
XMMSL,XMMSL1 J153552.4+575415,233.9695,57.902794,7.71008,-99.0,292.134002685,-99.0,-99.0,-99.0,-99.0,2.6609015e-11,3.3691683e-12,615,52347,108,26     ,233.96835,57.902639,0.03022659,QSO   ,3,0,49.739323,,,,,,,,,,,,,,,,,,,,,,,,,62.748823,2.8767045,4680.9157,1.3156822,37.893444,1.3589217,5332.8728,204.9527,229.24488,9.4808779,4863.9029,0.028765317,2.4353343,0.035937134,14.223784,5.2159927,112.19168,16.07065,4858.4761,1.3968478,47.414062,4.2008871,6521.3611,610.40969,204.68516,17.695245,4863.8266,0.4304628,22.920558,1.0208757,2959.092,148.17464,27.200456,5.6352442,4830.0,0.0,165.28202,20.575952,23787.499,3007.4002,729.13433,15.945149,4961.1359,0.028765317,2.4353343,0.035937134,13.945013,5.1137647,142.14298,16.149562,4959.674,0.15280046,4.5925421,0.14545338,293.10665,20.703757,2187.403,47.835447,5009.4669,0.028765317,2.4353343,0.035937134,13.810472,5.0644275,426.42895,48.448685,5008.005,0.15280046,4.5925421,0.14545338,290.27795,20.50395,,,,,10733141000.0,3975197000.0,-2.0565692,0.045413078,,,94.246469,6.1979304,,,25.771281,1.1638238,,,110.0,0.0,0.30023501,0.48456242,,,4415.487,329.90468,,1.1807695,,,,,6.0564834e+39,3.5456267e+37,,,2.8602349e+44,1.6744577e+42,,,7.9448526,0.066168313,7.6507295,0.066447986,7.9196484,0.066219163,,1.1449749e+46,,0.024980765,4319.761944090326,410.6367655713814,43.81918883580289,3.571977399446736,1.088755631439725
XMMSL,XMMSL1 J163708.0+414016,249.28413,41.671011,8.17043,-99.0,14.9085998535,-99.0,-99.0,-99.0,-99.0,1.8981578e-12,7.426461600000001e-13,6036,56093,220,v5_10_0,249.28882999999996,41.675233,0.7608098,QSO   ,3,0,40.103706,0.0,0.0,2786.6662,0.0,19.268058,0.0,4239.4748,0.0,23.571249,2.5171282,2790.4375,1.6137353,54.087422,2.0858135,13042.752,527.74721,34.384656,2.4794027,2803.1066,0.62527064,24.720557,1.008911,5587.8118,254.09545,1.4876455,0.40518898,4684.2086,1.2344489,4.0006031,1.2799138,221.13229,192.89588,4.1949771,0.59911426,4862.1612,0.099816166,2.1523204,0.13540537,55.320843,19.660065,3.3829361,1.0209296,4899.8422,2.5207585,27.72238,4.9658422,3629.1762,715.46884,4.5339179,0.51429033,4900.0,0.0,117.48801,6.7189557,16561.855,968.01954,4.9536055,0.8016569,4841.1617,13.33805,59.542298,6.7363933,8313.272,982.59442,6.5279472,0.44341552,4959.3942,0.099816166,2.1523204,0.13540537,54.236232,19.274613,1.3006062,0.27827529,4955.0688,1.6410611,5.6481065,0.94731818,443.76716,134.96615,19.583842,1.3302466,5007.7252,0.099816166,2.1523204,0.13540537,53.712783,19.088589,3.9018187,0.83482587,5003.3998,1.6410611,5.6481065,0.94731818,439.48053,133.66243,385525880.0,169744620.0,-1.9118545,0.05704484,88059903000.0,0.0,-2.5909785,0.0019220572,13.448944,5.604375,0.35723104,0.26959211,1.4330077,0.090179805,1.4655615,0.18203836,20.022795,0.44121437,104.72681,0.50397435,0.26156758,0.068988595,8212.172,749.10053,10570.035,503.64037,0.699714,0.98695462,6.2492905e+42,2.5158271e+40,4.2155441e+42,1.9144218e+40,1.1412309e+42,8.6558177e+39,6.5130158e+46,2.9577817e+44,5.3895771e+46,4.0877965e+44,9.7451055,0.06783171,9.8406247,0.043033549,9.7967685,0.043395886,9.8609235,0.043099429,7.228511e+47,9.0067487e+47,0.090101762,0.059839319,9484.963011524078,362.45535856634814,5.398870245010864,0.8446485460797322,0.8056268510479015
XMMSL,XMMSL1 J230811.4+200846,347.0477,20.146249,10.6808,-99.0,65.3945007324,-99.0,-99.0,-99.0,-99.0,4.505018e-12,1.1175689e-12,7611,56946,709,v5_10_0,347.04849,20.145063,0.249569,QSO   ,3,64,16.372448,,,,,,,,,,,,,,,,,,,,,,,,,0.81686289,0.15014132,4688.8232,1.4228859,6.6751631,1.4680884,623.60101,221.03799,2.2861273,13.475112,4861.5982,0.034661975,4.5628454,0.036269913,294.70738,5.266789,1.6211323,13.346307,4862.0743,3.7905297,4.1439134,3.66989,233.85096,532.85605,2.2544655,0.066030021,4858.5494,6.8604395,93.42748,5.2815723,13207.108,767.64995,0.0,0.0,4854.8501,0.0,17.684863,0.0,2203.2262,0.0,11.092064,0.089796065,4958.8312,0.034661975,4.5628454,0.036269913,288.92874,5.1635175,0.4496978,0.046361701,4943.669,0.0,29.992427,4.0039473,3921.1662,571.76478,33.276191,0.2693882,5007.1622,0.034661975,4.5628454,0.036269913,286.1399,5.1136773,1.3490934,0.1390851,4992.0,0.0,29.992427,4.0039473,3883.2026,566.22913,,,,,208.83101,116.08181,-0.43358584,0.067001825,,,5.6101527,0.24911016,,,0.40436772,0.039682272,,,70.242928,1.3810447,0.33821406,0.84422918,,,13573.306,488.90856,,2.5646333,,,,,1.4207866e+40,2.0283132e+38,,,6.7098071e+44,9.5789122e+42,,,9.1054208,0.034386517,8.8520317,0.035068517,9.0876228,0.034510517,,1.657159e+47,,0.0040489822,11231.381054634916,685.4403325611967,25.87260293535236,2.0280658463776216,1.105758072104079
